booking_id,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,arrival_date,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests
HB-028616,Resort Hotel,0,261,2024,October,40,6,2024-10-06,0,2,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,D,E,0,No Deposit,251.0,,0,Transient-Party,87.0,0,0
HB-013287,Resort Hotel,1,311,2025,August,32,7,2025-08-07,1,3,2,0.0,0,HB,CHE,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,201.6,0,0
HB-112554,City Hotel,0,21,2025,May,21,21,2025-05-21,2,2,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,157.5,0,1
HB-104468,City Hotel,0,0,2025,January,2,12,2025-01-12,0,2,1,0.0,0,SC,RUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,79.2,0,1
HB-060697,City Hotel,1,50,2024,November,47,18,2024-11-18,1,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,93.6,0,2
HB-053417,City Hotel,1,153,2024,June,25,20,2024-06-20,1,2,2,0.0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,113.1,0,0
HB-060177,City Hotel,1,19,2024,November,45,7,2024-11-07,1,1,1,0.0,0,BB,CHN,Online TA,TA/TO,0,0,0,D,K,1,No Deposit,9.0,,0,Transient,6.0,0,0
HB-066983,City Hotel,1,30,2025,April,17,27,2025-04-27,0,2,2,0.0,0,SC,MAR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,114.0,0,0
HB-069533,City Hotel,1,174,2025,June,22,1,2025-06-01,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,110.0,0,0
HB-068326,City Hotel,1,164,2025,May,20,15,2025-05-15,1,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,160.0,0,0
HB-024301,Resort Hotel,0,75,2024,May,19,10,2024-05-10,2,5,2,0.0,0,HB,BEL,Direct,Direct,0,0,0,E,E,0,No Deposit,250.0,,0,Transient,114.3,1,0
HB-056669,City Hotel,1,198,2024,September,37,9,2024-09-09,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,37.0,,0,Transient,120.0,0,0
HB-098015,City Hotel,0,123,2024,September,38,18,2024-09-18,2,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,114.69,0,1
HB-115940,City Hotel,0,22,2025,July,28,12,2025-07-12,0,1,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,120.0,0,1
HB-008559,Resort Hotel,0,383,2024,October,40,6,2024-10-06,0,3,2,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,A,E,0,No Deposit,315.0,,0,Transient-Party,48.0,0,0
HB-082998,City Hotel,0,20,2024,January,2,10,2024-01-10,1,0,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,40.0,0,Transient,66.0,0,0
HB-041258,City Hotel,1,39,2023,August,33,14,2023-08-14,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,101.5,0,0
HB-040757,City Hotel,0,1,2023,August,31,6,2023-08-06,2,3,1,0.0,0,BB,DEU,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,67.0,0,1
HB-054512,City Hotel,1,160,2024,July,29,18,2024-07-18,1,3,2,1.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,110.5,0,2
HB-059460,City Hotel,1,247,2024,October,44,28,2024-10-28,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,37.0,,0,Transient,110.0,0,0
HB-035082,Resort Hotel,0,129,2025,April,15,10,2025-04-10,1,2,2,2.0,0,BB,DEU,Online TA,TA/TO,0,0,0,G,G,2,No Deposit,240.0,,0,Transient,152.0,1,0
HB-110819,City Hotel,0,126,2025,April,17,27,2025-04-27,2,3,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,D,D,2,No Deposit,14.0,,0,Transient,163.8,0,1
HB-079032,City Hotel,0,4,2023,October,42,18,2023-10-18,2,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,40.0,0,Transient,65.0,0,0
HB-010504,Resort Hotel,1,88,2025,March,11,11,2025-03-11,2,5,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,2,No Deposit,177.0,,0,Transient-Party,34.0,0,0
HB-108248,City Hotel,0,93,2025,March,12,21,2025-03-21,0,4,2,0.0,0,BB,IRN,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Transient,91.93,0,1
HB-054760,City Hotel,1,102,2024,July,30,25,2024-07-25,1,4,3,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,22.0,,0,Transient,96.9,0,0
HB-043337,City Hotel,0,22,2023,September,38,18,2023-09-18,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,114.0,0,0
HB-076131,City Hotel,1,288,2023,October,42,16,2023-10-16,0,2,1,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,1,Non Refund,6.0,,0,Transient-Party,80.0,0,0
HB-004848,Resort Hotel,0,171,2024,April,14,4,2024-04-04,1,1,1,0.0,0,HB,DEU,Groups,TA/TO,0,0,0,A,A,1,Non Refund,298.0,,0,Transient-Party,54.5,0,0
HB-063612,City Hotel,1,19,2025,February,7,15,2025-02-15,3,9,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient-Party,96.5,0,0
HB-068071,City Hotel,1,189,2025,May,20,12,2025-05-12,0,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,143.1,0,1
HB-063598,City Hotel,1,18,2025,February,7,15,2025-02-15,0,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,118.0,0,0
HB-092639,City Hotel,0,141,2024,July,27,3,2024-07-03,2,5,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,111.68,0,1
HB-031921,Resort Hotel,0,0,2025,January,2,11,2025-01-11,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,68.0,0,0
HB-017074,Resort Hotel,0,0,2023,September,38,21,2023-09-21,1,2,2,0.0,0,BB,ITA,Direct,Direct,0,0,0,A,F,3,No Deposit,,,0,Transient,129.0,1,0
HB-024207,Resort Hotel,0,4,2024,May,20,14,2024-05-14,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,240.0,,0,Transient,115.0,1,1
HB-082558,City Hotel,0,69,2023,December,52,30,2023-12-30,0,3,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,B,B,0,No Deposit,,,0,Transient-Party,93.52,0,0
HB-083307,City Hotel,0,1,2024,January,4,27,2024-01-27,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,100.0,1,0
HB-063700,City Hotel,1,207,2025,February,8,17,2025-02-17,1,2,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,79.2,0,1
HB-112969,City Hotel,0,15,2025,May,22,30,2025-05-30,0,1,1,0.0,0,SC,ESP,Online TA,GDS,0,0,0,D,D,0,No Deposit,195.0,,0,Transient,134.0,0,0
HB-012657,Resort Hotel,1,163,2025,July,28,10,2025-07-10,1,5,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,182.0,0,0
HB-060766,City Hotel,1,84,2024,November,47,20,2024-11-20,2,0,2,0.0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,71.28,0,0
HB-067370,City Hotel,1,12,2025,May,18,2,2025-05-02,2,5,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,137.14,0,0
HB-052565,City Hotel,1,56,2024,June,23,8,2024-06-08,0,1,2,0.0,0,BB,PRT,Offline TA/TO,Corporate,0,0,0,A,A,0,No Deposit,191.0,,0,Transient-Party,120.0,0,0
HB-073448,City Hotel,1,188,2025,August,34,22,2025-08-22,0,3,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,42.0,,0,Transient,158.4,0,0
HB-082447,City Hotel,0,40,2023,December,52,26,2023-12-26,2,2,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Contract,55.0,0,1
HB-060288,City Hotel,1,626,2024,November,45,7,2024-11-07,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.8,0,0
HB-027059,Resort Hotel,0,1,2024,August,33,18,2024-08-18,0,1,1,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient-Party,179.0,0,2
HB-040428,City Hotel,1,110,2023,July,30,25,2023-07-25,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,,0,Transient-Party,94.5,0,0
HB-015962,Resort Hotel,0,53,2023,August,31,3,2023-08-03,1,5,2,0.0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,C,C,3,No Deposit,177.0,,0,Transient,180.0,0,3
HB-043535,City Hotel,0,75,2023,September,38,19,2023-09-19,2,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1.0,,0,Transient-Party,0.0,0,0
HB-040388,City Hotel,1,132,2023,July,29,23,2023-07-23,1,3,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,85.0,0,0
HB-041431,City Hotel,0,5,2023,August,33,15,2023-08-15,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,,0,Transient-Party,47.25,0,0
HB-115601,City Hotel,0,273,2025,July,27,4,2025-07-04,0,4,2,0.0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient-Party,89.1,0,1
HB-112980,City Hotel,0,7,2025,May,22,31,2025-05-31,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,238.0,0,Transient,65.0,0,0
HB-107285,City Hotel,0,0,2025,March,10,7,2025-03-07,0,4,2,0.0,0,SC,RUS,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,90.0,0,3
HB-013655,Resort Hotel,1,162,2025,August,34,24,2025-08-24,2,5,3,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient,208.05,0,0
HB-062089,City Hotel,1,42,2025,January,1,1,2025-01-01,2,1,2,0.0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,114.67,0,0
HB-114743,City Hotel,0,263,2025,June,26,23,2025-06-23,2,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,37.0,,0,Transient-Party,90.0,0,1
HB-061560,City Hotel,1,185,2024,December,51,16,2024-12-16,1,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,103.5,0,0
HB-032442,Resort Hotel,0,0,2025,January,4,26,2025-01-26,0,1,2,0.0,0,BB,RUS,Direct,Direct,0,0,0,E,E,0,No Deposit,,,0,Transient,65.0,0,0
HB-012550,Resort Hotel,1,269,2025,July,27,3,2025-07-03,3,7,3,1.0,0,BB,NOR,Online TA,TA/TO,0,0,0,H,H,1,No Deposit,240.0,,0,Transient,204.7,0,0
HB-079014,City Hotel,0,2,2024,July,28,11,2024-07-11,1,2,1,0.0,0,BB,PRT,Complementary,Corporate,1,2,6,A,A,0,No Deposit,,45.0,0,Transient,0.0,0,1
HB-093912,City Hotel,0,94,2024,July,30,28,2024-07-28,0,1,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,139.5,0,0
HB-114347,City Hotel,0,39,2025,June,25,20,2025-06-20,0,3,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,140.0,0,1
HB-063804,City Hotel,1,24,2025,February,8,21,2025-02-21,0,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,97.58,0,0
HB-099691,City Hotel,0,377,2024,October,42,14,2024-10-14,0,2,2,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient-Party,115.0,0,1
HB-003664,Resort Hotel,0,165,2023,December,52,30,2023-12-30,0,4,2,0.0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,308.0,,122,Transient-Party,136.5,0,0
HB-018419,Resort Hotel,0,2,2024,December,50,11,2024-12-11,2,0,2,0.0,0,BB,PRT,Online TA,Corporate,1,0,2,A,A,0,No Deposit,240.0,,0,Transient,48.0,0,1
HB-106162,City Hotel,0,4,2025,February,8,19,2025-02-19,2,1,1,1.0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,88.0,0,1
HB-052400,City Hotel,1,163,2024,June,23,5,2024-06-05,2,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,171.0,,0,Transient,100.0,0,0
HB-071145,City Hotel,1,215,2025,June,26,28,2025-06-28,0,4,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,,0,Transient,110.0,0,0
HB-044873,City Hotel,0,36,2023,October,41,13,2023-10-13,0,3,1,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,26.0,,0,Transient-Party,91.0,0,0
HB-090082,City Hotel,0,0,2024,May,22,30,2024-05-30,1,2,1,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,119.33,0,1
HB-045366,City Hotel,0,41,2023,October,43,28,2023-10-28,0,1,1,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,120.0,0,3
HB-021548,Resort Hotel,0,1,2024,February,7,18,2024-02-18,4,10,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,26.1,0,0
HB-008497,Resort Hotel,1,157,2024,October,40,1,2024-10-01,2,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,Non Refund,96.0,,0,Transient,52.0,0,0
HB-053974,City Hotel,1,79,2024,July,27,3,2024-07-03,4,8,3,0.0,0,BB,CHN,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9.0,,0,Transient,138.56,0,1
HB-028318,Resort Hotel,0,5,2024,September,39,27,2024-09-27,0,2,2,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,121.0,1,1
HB-081192,City Hotel,0,24,2023,December,49,4,2023-12-04,0,2,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,D,2,No Deposit,28.0,,0,Contract,55.0,0,0
HB-003413,Resort Hotel,0,45,2023,December,49,5,2023-12-05,2,1,2,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,38.0,,0,Transient-Party,68.0,0,0
HB-040578,City Hotel,1,117,2023,August,31,1,2023-08-01,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,,0,Transient-Party,94.5,0,0
HB-112005,City Hotel,0,31,2025,May,20,14,2025-05-14,2,3,1,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,0,No Deposit,459.0,,0,Transient-Party,130.0,0,0
HB-007061,Resort Hotel,1,118,2024,July,29,18,2024-07-18,1,5,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,180.0,0,0
HB-115651,City Hotel,0,237,2025,July,27,6,2025-07-06,0,3,3,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,156.6,0,1
HB-056329,City Hotel,1,420,2024,September,36,3,2024-09-03,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,35.0,,0,Transient,75.0,0,0
HB-079958,City Hotel,0,1,2023,November,44,5,2023-11-05,0,3,2,0.0,0,BB,NLD,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,95.0,0,0
HB-078891,City Hotel,0,16,2023,October,41,15,2023-10-15,1,3,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,90.0,0,0
HB-041759,City Hotel,0,0,2023,August,34,23,2023-08-23,1,0,1,0.0,0,BB,UKR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,80.0,0,0
HB-112203,City Hotel,0,82,2025,May,21,20,2025-05-20,0,1,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,9.0,,0,Transient,162.0,0,2
HB-070115,City Hotel,1,51,2025,June,24,9,2025-06-09,2,3,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,78.0,0,5
HB-094050,City Hotel,0,60,2024,July,30,24,2024-07-24,2,4,3,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Transient,142.13,0,1
HB-016748,Resort Hotel,0,89,2023,September,36,8,2023-09-08,0,2,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240.0,,0,Transient,97.0,0,1
HB-050995,City Hotel,1,17,2024,May,20,13,2024-05-13,0,2,1,2.0,0,BB,CHN,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,198.9,0,1
HB-116606,City Hotel,0,117,2025,July,30,21,2025-07-21,0,1,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,83.0,,0,Transient,86.4,0,0
HB-100824,City Hotel,0,239,2024,October,44,29,2024-10-29,2,2,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,101.58,0,3
HB-074916,City Hotel,1,136,2023,July,29,17,2023-07-17,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,No Deposit,1.0,,0,Transient,60.0,0,0
HB-112537,City Hotel,0,21,2025,May,21,21,2025-05-21,2,2,2,0.0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,110.0,0,1
HB-087514,City Hotel,0,47,2024,April,16,16,2024-04-16,2,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85.0,,0,Transient,85.5,0,0
HB-073576,City Hotel,1,21,2025,August,35,26,2025-08-26,2,3,2,0.0,0,BB,CN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,159.8,0,1
HB-065079,City Hotel,1,74,2025,March,12,23,2025-03-23,1,3,3,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9.0,,0,Transient,117.3,0,0
HB-045496,City Hotel,0,100,2023,October,44,31,2023-10-31,1,1,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0
HB-116919,City Hotel,0,152,2025,July,30,24,2025-07-24,1,2,1,0.0,0,BB,CHE,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,,0,Transient,75.6,0,0
HB-002325,Resort Hotel,1,78,2023,October,41,9,2023-10-09,1,2,2,0.0,0,FB,ESP,Groups,TA/TO,0,0,0,A,A,0,Non Refund,134.0,,0,Transient,92.0,0,0
HB-102767,City Hotel,0,13,2024,December,49,5,2024-12-05,1,0,1,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,96.0,0,0
HB-055622,City Hotel,1,405,2024,August,33,18,2024-08-18,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0
HB-090531,City Hotel,0,118,2024,June,23,6,2024-06-06,1,1,1,0.0,0,BB,ISR,Offline TA/TO,Corporate,0,0,0,A,B,1,No Deposit,191.0,,0,Transient-Party,110.0,0,0
HB-055714,City Hotel,1,133,2024,August,34,19,2024-08-19,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,85.0,,0,Transient,82.45,0,0
HB-116299,City Hotel,0,179,2025,July,29,17,2025-07-17,1,0,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,98.1,0,0
HB-086399,City Hotel,0,46,2024,March,13,31,2024-03-31,0,2,3,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,123.3,0,2
HB-019424,Resort Hotel,0,0,2023,December,51,18,2023-12-18,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,,0,Group,35.11,0,0
HB-078619,City Hotel,0,0,2023,October,41,12,2023-10-12,1,0,2,0.0,0,BB,DEU,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,114.0,0,0
HB-097455,City Hotel,0,19,2024,September,37,15,2024-09-15,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,174.0,0,2
HB-099195,City Hotel,0,338,2024,October,41,7,2024-10-07,1,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,12.0,,68,Transient-Party,90.67,0,0
HB-026468,Resort Hotel,0,3,2024,July,31,30,2024-07-30,1,1,2,2.0,0,BB,NOR,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,241.0,,0,Transient,207.05,0,0
HB-103970,City Hotel,0,65,2025,January,1,2,2025-01-02,1,0,2,2.0,0,BB,JPN,Online TA,TA/TO,0,0,0,F,G,0,No Deposit,9.0,,0,Transient,156.6,0,0
HB-044799,City Hotel,1,105,2023,October,41,12,2023-10-12,1,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,21.0,,0,Transient,110.0,0,0
HB-119086,City Hotel,0,518,2025,August,35,26,2025-08-26,2,1,2,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,229.0,,0,Transient-Party,112.67,0,1
HB-029737,Resort Hotel,0,43,2024,November,44,1,2024-11-01,0,4,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,,0,Transient,35.0,1,1
HB-062176,City Hotel,1,70,2025,January,1,3,2025-01-03,0,4,2,1.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,105.4,0,1
HB-111587,City Hotel,0,211,2025,May,19,6,2025-05-06,2,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,91.04,0,1
HB-018890,Resort Hotel,0,8,2023,December,48,2,2023-12-02,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,314.0,,0,Transient,26.0,1,0
HB-055338,City Hotel,1,398,2024,August,32,11,2024-08-11,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0
HB-041133,City Hotel,0,4,2023,August,32,12,2023-08-12,2,7,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,93.56,0,2
HB-110202,City Hotel,0,133,2025,April,16,19,2025-04-19,0,4,2,0.0,0,BB,POL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,390.0,,0,Transient-Party,124.0,0,0
HB-052342,City Hotel,1,36,2024,June,23,4,2024-06-04,0,1,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,159.3,0,0
HB-038710,Resort Hotel,0,4,2025,July,30,23,2025-07-23,2,2,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,1,No Deposit,,,0,Transient,193.0,0,3
HB-091266,City Hotel,0,134,2024,June,25,18,2024-06-18,0,1,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,116.1,0,0
HB-021604,Resort Hotel,0,3,2024,March,10,4,2024-03-04,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,330.0,,0,Transient-Party,40.0,0,0
HB-082085,City Hotel,0,13,2023,December,50,13,2023-12-13,2,5,1,0.0,0,BB,AUT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27.0,,0,Transient,40.0,0,0
HB-022879,Resort Hotel,0,32,2024,April,14,2,2024-04-02,2,5,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,75.0,0,1
HB-063885,City Hotel,1,22,2025,February,9,24,2025-02-24,0,2,3,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,158.0,0,0
HB-057616,City Hotel,1,447,2024,September,39,29,2024-09-29,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,62.0,0,0
HB-100198,City Hotel,0,386,2024,October,43,23,2024-10-23,2,0,1,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6.0,,0,Transient-Party,90.0,0,0
HB-112908,City Hotel,0,0,2025,May,22,29,2025-05-29,1,0,2,0.0,0,SC,ARG,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,119.0,0,0
HB-110151,City Hotel,0,133,2025,April,16,19,2025-04-19,0,4,2,0.0,0,BB,ISL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,390.0,,0,Transient-Party,124.0,0,0
HB-018921,Resort Hotel,0,19,2023,December,48,2,2023-12-02,0,2,1,0.0,0,BB,DEU,Groups,Corporate,0,0,0,A,A,0,No Deposit,,343.0,0,Transient-Party,36.0,0,0
